obligor_id,rating,sector,region,ead,maturity,secured,pd,lgd,expected_loss,capital_rate,irb_capital,rwa
OBL00490,B,technology,north,1720702.521421034,4.866398251788281,1,0.03825,0.35,23035.905005524088,0.10360921369202156,178280.6352423122,2228507.940528902
OBL00491,BB,industrials,west,3117009.9996525687,2.5913857838967838,1,0.015,0.35,16364.302498175985,0.06643192857836336,207068.98567496383,2588362.3209370477
OBL00492,BB,energy,west,1718390.0293566152,1.9751798769483133,0,0.018,0.6000000000000001,18558.612317051444,0.11174105125162326,192014.70834061594,2400183.854257699
OBL00493,B,industrials,south,1691145.6163597957,4.710167826951994,1,0.045,0.35,26635.543457666783,0.10665220957801469,180364.41670294575,2254555.208786822
OBL00494,BB,consumer,north,1651244.9272336818,2.492353427026997,1,0.01575,0.35,9102.487661375671,0.06662128015753938,110008.05090595083,1375100.6363243854
OBL00495,BBB,technology,south,3852263.028652052,4.924018723347357,1,0.00425,0.35,5730.241255119928,0.05715499397373832,220176.07018786296,2752200.877348287
OBL00496,B,consumer,south,3189668.1129712043,4.0223177529890695,1,0.04725,0.35,52749.13641826129,0.10289348883973397,328196.0803844579,4102451.0048057237
OBL00497,B,real_estate,north,1456071.7329138396,2.2225481410400008,0,0.056249999999999994,0.5,40952.01748820174,0.13574153245917076,197649.40839620496,2470617.604952562
OBL00498,A,real_estate,north,1126617.6913023402,3.338035148552429,1,0.0025,0.3,844.9632684767552,0.03079765668201534,34697.18486861421,433714.81085767766
OBL00499,B,energy,north,6967665.01031481,1.0567314895853506,1,0.054,0.39999999999999997,150501.56422279988,0.09714390654909441,676866.1986274169,8460827.48284271
OBL00500,B,healthcare,east,5111274.349810886,2.6242337363440793,1,0.036,0.35,64402.056807617155,0.08511256638325826,435033.67740132427,5437920.967516554
OBL00501,BB,industrials,east,5398352.076455685,4.662840772197927,0,0.015,0.55,44536.4046307594,0.13038000270244451,703837.1583170393,8797964.478962991
OBL00502,BB,technology,west,1897039.2867371677,1.8514907418781887,1,0.01275,0.35,8465.53781706461,0.05724409778975447,108594.3024409885,1357428.7805123562
OBL00503,A,financials,east,2543958.206053683,1.2813580154482218,0,0.0018000000000000002,0.55,2518.518623993147,0.029847795919453263,75931.54536190876,949144.3170238596
OBL00504,A,energy,east,3763911.764888441,3.3083066248070754,0,0.0024,0.6000000000000001,5420.032941439355,0.06005739493444228,226050.73536229876,2825634.1920287344
OBL00505,BBB,healthcare,west,3523872.057266039,4.735403320112008,1,0.004,0.35,4933.420880172454,0.054484939894228625,191997.9572350919,2399974.4654386486
OBL00506,CCC,energy,north,6122433.740078353,1.159984958857971,1,0.144,0.39999999999999997,352652.1834285131,0.1450802635306207,888244.3004593313,11103053.75574164
OBL00507,BBB,real_estate,east,12225732.1684824,4.398663844094919,1,0.00625,0.3,22923.2478159045,0.053177956653366325,650139.4553112234,8126743.191390293
OBL00508,BB,financials,south,4369127.835515044,2.3879804389239823,1,0.0135,0.35,20644.12902280858,0.06268226124792438,273866.8124113323,3423335.155141654
OBL00509,B,consumer,west,5391119.319828715,1.4716697523573727,0,0.04725,0.55,140101.71332404876,0.13174262656018632,710240.2192936001,8878002.74117
OBL00510,BBB,healthcare,west,2699999.393518172,4.72538730199409,0,0.004,0.55,5939.9986657399795,0.08551033336239088,230877.84821799208,2885973.102724901
OBL00511,BBB,industrials,south,3335543.900531738,4.189778744956936,1,0.005,0.35,5837.201825930541,0.05554318167116949,185266.72083939562,2315834.0104924454
OBL00512,BB,healthcare,east,10059615.782403508,2.092395709244361,1,0.012,0.35,42250.386286094734,0.05793565162700972,582810.3954708985,7285129.943386231
OBL00513,BB,healthcare,west,379255.85678709176,4.238667516129944,0,0.012,0.55,2503.0886547948057,0.11790417385376972,44715.848473685655,558948.1059210707
OBL00514,BB,financials,east,2673381.310693868,4.630276115489664,0,0.0135,0.55,19849.85623190197,0.12662959653225062,338529.1967500238,4231614.959375298
OBL00515,BBB,financials,north,3095021.624325036,4.282042260513591,1,0.0045000000000000005,0.35,4874.659058311931,0.053899019469063794,166818.63078666857,2085232.884833357
OBL00516,B,healthcare,west,5198820.301836106,2.311313308809061,0,0.036,0.55,102936.6419763549,0.13000795377938398,675887.9895084315,8448599.868855394
OBL00517,BBB,technology,east,308797.3466893115,4.19326436388371,0,0.00425,0.55,721.8137978862657,0.08176834258102858,25249.847232204273,315623.0904025534
OBL00518,BBB,healthcare,west,2321911.848508122,4.329649071519901,0,0.004,0.55,5108.206066717868,0.08120929953842382,188560.83480731142,2357010.4350913926
OBL00519,A,technology,south,734962.911978093,3.5687309494971746,0,0.0017,0.55,687.190322699517,0.04842851547961824,35593.16275967637,444914.53449595463
OBL00520,CCC,real_estate,west,1212667.098527492,1.9846920768438063,0,0.15,0.5,90950.0323895619,0.19189747879814634,232707.75882888903,2908846.9853611127
OBL00521,BBB,industrials,north,1862155.4551104144,1.5045372879217007,0,0.005,0.55,5120.9275015536405,0.056743717772183795,105665.62359271782,1320820.2949089727
OBL00522,BBB,consumer,west,3031841.100280445,4.539231487355918,1,0.00525,0.35,5571.008021765318,0.059166968712650855,179384.84752202203,2242310.594025275
OBL00523,A,consumer,south,668457.7637992456,3.7495567200571354,0,0.0021000000000000003,0.55,772.0687171881287,0.05553601196043407,37123.47836539991,464043.4795674989
OBL00524,BB,real_estate,east,198473.33817774203,4.415528769634439,1,0.01875,0.3,1116.4125272497988,0.07318198151307159,14524.672165361124,181558.40206701405
OBL00525,BB,real_estate,west,1241615.1255354641,3.78527640716622,1,0.01875,0.3,6984.0850811369855,0.06889325282161832,85538.90475066009,1069236.3093832512
OBL00526,B,consumer,south,1570777.2347615238,1.2154989934369231,0,0.04725,0.55,40820.573388365105,0.12873492734276903,202213.89318870043,2527673.664858755
OBL00527,A,consumer,north,2568186.4914134936,4.533545412592336,0,0.0021000000000000003,0.55,2966.255397582586,0.06272936603460978,161100.71046501727,2013758.880812716
OBL00528,A,financials,north,2109644.6363904616,1.1192229147774593,1,0.0018000000000000002,0.35,1329.0761209259908,0.018091363021827095,38166.34696399026,477079.33704987826
OBL00529,B,healthcare,east,943280.8341914569,1.0408959317547222,1,0.036,0.35,11885.338510812355,0.07306889255749736,68924.48592508204,861556.0740635255
OBL00530,BBB,financials,north,669154.0445708057,1.8084591458128396,1,0.0045000000000000005,0.35,1053.917620199019,0.03635983491144176,24330.33059091804,304129.1323864755
OBL00531,CCC,real_estate,south,1041894.4765267472,3.521981558548044,1,0.15,0.3,46885.25144370362,0.12412592346359956,129326.11405050615,1616576.4256313269
OBL00532,B,real_estate,north,7343653.895035098,3.229214593442647,1,0.056249999999999994,0.3,123924.15947871727,0.08783350139834455,645018.8346585237,8062735.433231546
OBL00533,B,financials,south,5000819.336335456,1.9281697275297653,1,0.0405,0.35,70886.61409255509,0.08286374330659686,414386.60980876733,5179832.622609592
OBL00534,B,financials,west,897976.6099260737,2.0436238119876258,1,0.0405,0.35,12728.818445702094,0.08373472618325764,75191.82555112973,939897.8193891216
OBL00535,BBB,industrials,west,11546442.178420717,3.9553980246005485,0,0.005,0.55,31752.715990656976,0.08461660281142151,977020.7116964704,12212758.89620588
OBL00536,BBB,financials,east,825133.9888980979,1.081686102907153,1,0.0045000000000000005,0.35,1299.5860325145043,0.03120657911208307,25749.609102617167,321870.1137827146
OBL00537,CCC,industrials,east,1801471.1853990117,3.4920177435158304,1,0.12,0.35,75661.78978675848,0.13527389741010895,243692.02832093328,3046150.354011666
OBL00538,BB,energy,north,7878197.45252698,4.204802305747377,1,0.018,0.39999999999999997,56723.02165819425,0.09475483470670872,746497.2974010077,9331216.217512596
OBL00539,A,real_estate,east,614822.5710504595,1.4702571310661505,1,0.0025,0.3,461.11692828784464,0.020962635761827067,12888.301615080825,161103.7701885103
OBL00540,B,financials,north,1595153.4611090098,3.477764456717618,1,0.0405,0.35,22611.300311220213,0.09455384921514136,150827.89983671217,1885348.747958902
OBL00541,BB,energy,south,1810112.053603566,3.7035389263247223,1,0.018,0.39999999999999997,13032.806785945673,0.09019980457389934,163271.75349190127,2040896.918648766
OBL00542,B,financials,west,9017065.26939334,4.124231066384787,0,0.0405,0.55,200855.12887573667,0.15624836542218817,1408901.7092478923,17611271.365598653
OBL00543,BBB,industrials,west,1487300.5847944717,1.5097341393844603,1,0.005,0.35,2602.7760233903255,0.03614724906852279,53761.82467832537,672022.8084790672
OBL00544,BBB,financials,east,3373085.5719620995,4.698335656415651,1,0.0045000000000000005,0.35,5312.609775840307,0.05685078876982115,191762.5753541487,2397032.191926859
OBL00545,B,technology,east,6241480.045127049,4.328089430632811,0,0.03825,0.55,131305.1364493603,0.15640780937940257,976216.2211435764,12202702.764294706
OBL00546,B,real_estate,west,825442.9823571218,3.718005647060009,0,0.056249999999999994,0.5,23215.58387879405,0.1515591728943176,125103.45567746418,1563793.1959683022
OBL00547,B,industrials,west,5686971.258355965,3.701933562896466,0,0.045,0.55,140752.53864431015,0.15572438680528952,885600.1119867883,11070001.399834855
OBL00548,BBB,technology,south,2050976.0089286594,3.97670176764112,1,0.00425,0.35,3050.826813281381,0.05051688692963932,103608.92313845201,1295111.53923065
OBL00549,BBB,healthcare,west,1972676.3481989638,1.0164892891184825,0,0.004,0.55,4339.887966037721,0.0452006170534363,89166.18818531254,1114577.3523164068
OBL00550,BB,consumer,west,3335509.094016917,2.6866539412436343,0,0.01575,0.55,28893.847526921545,0.10712669985584222,357322.0815811825,4466526.019764781
OBL00551,BBB,consumer,east,5048545.414427317,1.2577294617112909,1,0.00525,0.35,9276.702199010195,0.03520650928125226,177741.66098985888,2221770.762373236
OBL00552,BBB,industrials,north,2770905.297876726,1.55730569349564,1,0.005,0.35,4849.08427128427,0.03649153238956346,101114.58042588152,1263932.255323519
OBL00553,B,consumer,south,654996.2567000228,1.9069109946851062,1,0.04725,0.35,10832.000595176627,0.0870881398295732,57042.40559133861,713030.0698917327
OBL00554,BBB,technology,south,3044931.2375112516,1.1738558396416474,1,0.00425,0.35,4529.335215797987,0.030876584720220063,94017.07732226068,1175213.4665282585
OBL00555,A,industrials,south,1424070.4264534782,3.2448751124872026,1,0.002,0.35,996.8492985174347,0.031597425630168825,44996.95939198658,562461.9923998322
OBL00556,BB,industrials,west,14072286.845838679,3.2898701439232605,1,0.015,0.35,73879.50594065306,0.07200817837074487,1013319.7412794384,12666496.76599298
OBL00557,BBB,industrials,north,3196805.093907329,3.611923740503933,0,0.005,0.55,8791.214008245155,0.08071037546390906,258015.33941419757,3225191.7426774697
OBL00558,BB,energy,west,14756699.603296729,4.601705249295295,1,0.018,0.39999999999999997,106248.23714373643,0.09836153118979077,1451491.5682880443,18143644.603600554
OBL00559,A,real_estate,south,907907.953073044,2.298922564521268,1,0.0025,0.3,680.930964804783,0.02532607820389866,22993.747821469467,287421.8477683683
OBL00560,BBB,technology,west,620027.6908913477,1.0512587585936704,0,0.00425,0.55,1449.3147274585253,0.04717037866532374,29246.94096233117,365586.7620291396
OBL00561,BB,industrials,north,2794886.5859079664,4.301488171848438,1,0.015,0.35,14673.154576016821,0.08008428592735976,223826.49648039593,2797831.2060049493
OBL00562,BBB,real_estate,south,1366287.113971926,3.784488963236516,1,0.00625,0.3,2561.7883386973613,0.04922306550321636,67252.84010724055,840660.501340507
OBL00563,B,industrials,south,9489904.971542345,2.4554789503294456,1,0.045,0.35,149466.00330179193,0.08975743854845174,851789.5623138587,10647369.528923234
OBL00564,BBB,consumer,north,3126604.9110643077,1.5512202282385883,1,0.00525,0.35,5745.136524080665,0.03734948330653447,116777.07793192504,1459713.474149063
OBL00565,BBB,industrials,south,2988097.5940746022,1.0143303257534915,1,0.005,0.35,5229.170789630553,0.03256192852561044,97298.22028580571,1216227.7535725713
OBL00566,CCC,real_estate,east,579605.1374935292,1.822963085649123,1,0.15,0.3,26082.231187208814,0.1141929731093843,66186.83387985958,827335.4234982447
OBL00567,B,real_estate,east,777231.1388190084,4.474494518171212,0,0.056249999999999994,0.5,21859.625779284608,0.15956064997290945,124015.50568914559,1550193.8211143198
OBL00568,BBB,financials,east,1797328.0897160338,1.965915630656188,0,0.0045000000000000005,0.55,4448.3870220471845,0.0588913216825651,105847.02670057717,1323087.8337572147
OBL00569,BBB,industrials,east,4224818.256252897,1.2220874126708363,0,0.005,0.55,11618.250204695469,0.053531502249533305,226160.86798847132,2827010.8498558914
OBL00570,BB,industrials,north,9108027.736770881,1.3899111176337913,0,0.015,0.55,75141.22882835977,0.08932020076079927,813530.8659833034,10169135.824791292
OBL00571,B,consumer,south,561852.5375521708,3.97345706350593,1,0.04725,0.35,9291.636339769026,0.10252842417917796,57605.85529629648,720073.1912037061
OBL00572,A,industrials,south,3093958.8219592837,2.8598175039804294,0,0.002,0.55,3403.3547041552124,0.04617198250144445,142854.21258769374,1785677.6573461718
OBL00573,BBB,technology,south,4331121.289273169,4.40587690909878,1,0.00425,0.35,6442.5429177938395,0.05352423363920854,231819.9478068072,2897749.34758509
OBL00574,B,energy,south,252103.2944173094,4.940314598389555,0,0.054,0.6000000000000001,8168.146739120826,0.19510528335023192,49186.68469081609,614833.5586352011
OBL00575,BBB,technology,east,2602715.251613076,1.796596776185861,1,0.00425,0.35,3871.5389367744506,0.03524029949659197,91720.46497119253,1146505.8121399067
OBL00576,BBB,financials,east,1422633.6346760043,2.7530075220610546,1,0.0045000000000000005,0.35,2240.647974614707,0.04305724814820048,61254.6894322211,765683.6179027638
OBL00577,BBB,financials,south,10825736.890744831,2.758972362638207,1,0.0045000000000000005,0.35,17050.535602923108,0.04309954243745145,466584.3065393405,5832303.831741757
OBL00578,BB,energy,south,170207.39199455426,1.1000936858163715,0,0.018,0.6000000000000001,1838.239833541186,0.0998130585045695,16988.920375062637,212361.50468828296
OBL00579,BB,technology,west,685052.7918390422,1.2649611211956553,1,0.01275,0.35,3057.0480835817257,0.05256564498678562,36010.24185301744,450128.023162718
OBL00580,B,industrials,west,3392007.125572523,1.0713119613436435,0,0.045,0.55,83952.17635791995,0.12474885900446452,423149.01865018567,5289362.733127321
OBL00581,BB,real_estate,west,2198045.109075231,3.7217505276430036,1,0.01875,0.3,12364.003738548174,0.06846097318510246,150480.307272045,1881003.8409005625
OBL00582,A,industrials,east,313289.34483365336,1.0219304090818149,0,0.002,0.55,344.61827931701873,0.02955655654649467,9259.754235990144,115746.9279498768
OBL00583,B,industrials,east,7503119.052705102,4.381712758426449,0,0.045,0.55,185702.19655445128,0.16372877609378775,1228476.4993853865,15355956.24231733
OBL00584,BB,real_estate,west,14531692.289203359,1.3267402077500754,1,0.01875,0.3,81740.7691267689,0.05216345478306804,758023.2736493179,9475290.920616474
OBL00585,BB,healthcare,north,2432423.0526598953,1.8281381476923775,1,0.012,0.35,10216.176821171559,0.055830935909283105,135804.4555573174,1697555.6944664672
OBL00586,B,real_estate,south,266391.332867013,4.587011799831879,1,0.056249999999999994,0.3,4495.353742130844,0.09645045557111973,25693.565415221205,321169.5676902651
OBL00587,A,real_estate,north,2443158.754180322,2.2076483151176642,0,0.0025,0.5,3053.9484427254024,0.041409103536900256,101169.01380893719,1264612.6726117148
OBL00588,BB,technology,north,522701.04434149084,3.1232640877998885,1,0.01275,0.35,2332.5534103739024,0.06738839633011573,35223.98513824978,440299.81422812224
OBL00589,B,industrials,east,3609360.5161321713,3.4136032214811394,0,0.045,0.55,89331.67277427124,0.15232930159004615,549811.3666091021,6872642.082613776
OBL00590,BBB,real_estate,north,15486604.187952187,2.6346785254001786,1,0.00625,0.3,29037.38285241035,0.04181902592642134,647634.7020481977,8095433.775602472
OBL00591,B,consumer,west,1719764.2721861124,2.2328724207651534,1,0.04725,0.35,28440.601651277833,0.08952357409431737,153959.4442458132,1924493.0530726651
OBL00592,BB,industrials,west,485440.35162726115,4.4746397498817965,0,0.015,0.55,4004.882900924905,0.12801896915846372,62145.57340324413,776819.6675405516
OBL00593,CCC,technology,west,1683573.9651408736,2.387465180928422,0,0.102,0.55,94448.49944440302,0.18891010935216124,318044.1418572141,3975551.773215176
OBL00594,BB,industrials,east,2343203.978090015,3.4084773166153615,0,0.015,0.55,19331.432819242622,0.11464366844385905,268633.4999604832,3357918.7495060405
